anime_id;name;type;episodes;rating;members;genre 1;genre 2;genre 3;genre 4;genre 5;genre 6;genre 7;;;;;;
25681;Kamisama Hajimemashita◎;TV;12;8.28;91796;Comedy; Demons; Fantasy; Romance; Shoujo; Supernatural;;;;;;;
4722;Skip Beat!;TV;25;8.28;134818;Comedy; Drama; Romance; Shoujo;;;;;;;;;
24277;Yowamushi Pedal: Grande Road;TV;24;8.28;50778;Comedy; Drama; Shounen; Sports;;;;;;;;;
239;Gankutsuou;TV;24;8.27;103828;Drama; Mystery; Sci-Fi; Supernatural; Thriller;;;;;;;;
512;Majo no Takkyuubin;Movie;1;8.27;152331;Adventure; Comedy; Drama; Fantasy; Magic; Romance;;;;;;;
4477;Nodame Cantabile: Paris-hen;TV;11;8.27;70822;Comedy; Josei; Music; Romance; Slice of Life;;;;;;;;
15323;One Piece: Episode of Nami - Koukaishi no Namida to Nakama no Kizuna;Special;1;8.27;24707;Action; Adventure; Comedy; Drama; Fantasy; Shounen; Super Power;;;;;;
31174;Osomatsu-san;TV;25;8.27;60988;Comedy; Parody;;;;;;;;;;;
23327;Space☆Dandy 2nd Season;TV;13;8.27;60918;Comedy; Sci-Fi; Space;;;;;;;;;;
5365;Tsumiki no Ie;Movie;1;8.27;45189;Drama;;;;;;;;;;;;
3702;Detroit Metal City;OVA;12;8.26;104893;Comedy; Music;;;;;;;;;;;
3167;Eve no Jikan;ONA;6;8.26;99074;Sci-Fi; Slice of Life;;;;;;;;;;;
7465;Eve no Jikan (Movie);Movie;1;8.26;66376;Sci-Fi; Slice of Life;;;;;;;;;;;
7054;Kaichou wa Maid-sama!;TV;26;8.26;391628;Comedy; Romance; School; Shoujo;;;;;;;;;
1257;Saint Seiya: Meiou Hades Juuni Kyuu-hen;OVA;13;8.26;23701;Adventure; Sci-Fi; Shounen;;;;;;;;;;
23283;Zankyou no Terror;TV;11;8.26;342893;Psychological; Thriller;;;;;;;;;;;
2025;Darker than Black: Kuro no Keiyakusha;TV;25;8.25;440334;Action; Mystery; Sci-Fi; Super Power;;;;;;;;;
235;Detective Conan;TV;Unknown;8.25;114702;Adventure; Comedy; Mystery; Police; Shounen;;;;;;;;
1364;Detective Conan Movie 05: Countdown to Heaven;Movie;1;8.25;25432;Adventure; Comedy; Mystery; Police; Shounen;;;;;;;;
18689;Diamond no Ace;TV;75;8.25;81384;Comedy; School; Shounen; Sports;;;;;;;;;
22043;Fairy Tail (2014);TV;102;8.25;255076;Action; Adventure; Comedy; Fantasy; Magic; Shounen;;;;;;;
31988;Hibike! Euphonium 2;TV;13;8.25;47716;Drama; Music; School;;;;;;;;;;
20899;JoJo no Kimyou na Bouken: Stardust Crusaders;TV;24;8.25;120089;Action; Adventure; Drama; Shounen; Supernatural;;;;;;;;
1453;Maison Ikkoku;TV;96;8.25;22079;Comedy; Drama; Romance; Slice of Life;;;;;;;;;
23623;Non Non Biyori Repeat;TV;12;8.26;64230;Comedy; School; Seinen; Slice of Life;;;;;;;;;
1559;Shijou Saikyou no Deshi Kenichi;TV;50;8.25;129112;Action; Comedy; Martial Arts; School; Shounen;;;;;;;;
1382;Yuusha-Ou GaoGaiGar Final;OVA;8;8.25;5001;Adventure; Drama; Mecha; Sci-Fi; Shounen;;;;;;;;
23289;Gekkan Shoujo Nozaki-kun;TV;12;8.24;292622;Comedy; Romance; School;;;;;;;;;;
18;Initial D Fourth Stage;TV;24;8.24;41584;Action; Cars; Drama; Seinen; Sports;;;;;;;;
4814;Junjou Romantica 2;TV;12;8.24;87617;Comedy; Drama; Romance; Shounen Ai;;;;;;;;;
16662;Kaze Tachinu;Movie;1;8.24;75359;Drama; Historical; Romance;;;;;;;;;;
12031;Kingdom;TV;38;8.24;54211;Action; Historical; Military; Seinen;;;;;;;;;
8129;Kuragehime;TV;11;8.24;108053;Comedy; Josei; Slice of Life;;;;;;;;;;
14513;Magi: The Labyrinth of Magic;TV;25;8.24;317513;Action; Adventure; Fantasy; Magic; Shounen;;;;;;;;
2581;Mobile Suit Gundam 00;TV;25;8.24;120351;Action; Drama; Mecha; Military; Sci-Fi; Space;;;;;;;
30015;ReLIFE;TV;13;8.24;202249;Romance; School; Slice of Life;;;;;;;;;;
6171;Saint Seiya: The Lost Canvas - Meiou Shinwa;OVA;13;8.24;40355;Action; Adventure; Martial Arts; Shounen; Super Power; Supernatural;;;;;;;
1827;Seirei no Moribito;TV;26;8.24;106888;Action; Adventure; Fantasy; Historical;;;;;;;;;
25013;Akatsuki no Yona;TV;24;8.23;216674;Action; Adventure; Comedy; Fantasy; Romance; Shoujo;;;;;;;
1367;Detective Conan Movie 08: Magician of the Silver Sky;Movie;1;8.23;23130;Adventure; Comedy; Mystery; Police; Shounen;;;;;;;;
27833;Durarara!!x2 Ketsu;TV;12;8.23;115295;Action; Mystery; Supernatural;;;;;;;;;;
26213;Free!: Eternal Summer Special;Special;1;8.23;36091;Comedy; School; Slice of Life;;;;;;;;;;
1974;Glass no Kamen (2005);TV;51;8.23;17038;Drama; Shoujo;;;;;;;;;;;
8425;Gosick;TV;24;8.23;232113;Drama; Historical; Mystery; Romance;;;;;;;;;
12069;Hajime no Ippo: Boxer no Kobushi;Special;1;8.23;20157;Comedy; Drama; Shounen; Sports;;;;;;;;;
185;Initial D First Stage;TV;26;8.23;68128;Action; Cars; Drama; Seinen; Sports;;;;;;;;
18679;Kill la Kill;TV;24;8.23;508118;Action; Comedy; School; Super Power;;;;;;;;;
2034;Lovely★Complex;TV;24;8.23;235003;Comedy; Romance; Shoujo;;;;;;;;;;
437;Perfect Blue;Movie;1;8.23;117565;Dementia; Drama; Horror; Psychological;;;;;;;;;
721;Princess Tutu;TV;38;8.23;73218;Comedy; Fantasy; Magic; Romance;;;;;;;;;
12477;Sakasama no Patema;Movie;1;8.23;89749;Sci-Fi; Seinen;;;;;;;;;;;
4938;Tsubasa: Shunraiki;OVA;2;8.23;40420;Action; Adventure; Drama; Fantasy; Magic; Mystery; Romance; Shounen; Supernatural;;;;
2402;Ashita no Joe;TV;79;8.22;15442;Drama; Sports;;;;;;;;;;;
6702;Fairy Tail;TV;175;8.22;584590;Action; Adventure; Comedy; Fantasy; Magic; Shounen;;;;;;;
1566;Ghost in the Shell: Stand Alone Complex - Solid State Society;Special;1;8.22;55247;Mecha; Military; Mystery; Police; Sci-Fi; Seinen;;;;;;;
31741;Magi: Sinbad no Bouken (TV);TV;13;8.22;73480;Action; Adventure; Fantasy; Magic; Shounen;;;;;;;;
440;Shoujo Kakumei Utena;TV;39;8.22;77464;Drama; Fantasy; Psychological; Shoujo;;;;;;;;;
4107;Tengen Toppa Gurren Lagann Movie: Gurren-hen;Movie;1;8.22;72933;Action; Comedy; Mecha;;;;;;;;;;
1506;Detective Conan Movie 10: Requiem of the Detectives;Movie;1;8.21;21789;Adventure; Comedy; Mystery; Police; Shounen;;;;;;;;
2759;Evangelion: 1.0 You Are (Not) Alone;Movie;1;8.21;194561;Action; Mecha; Sci-Fi;;;;;;;;;;
72;Full Metal Panic? Fumoffu;TV;12;8.21;171086;Action; Comedy; School;;;;;;;;;;
3016;Ginga Eiyuu Densetsu: Arata Naru Tatakai no Overture;Movie;1;8.21;11808;Action; Drama; Military; Sci-Fi; Space;;;;;;;;
3783;Kara no Kyoukai 3: Tsuukaku Zanryuu;Movie;1;8.21;108720;Action; Drama; Mystery; Supernatural; Thriller;;;;;;;;
3927;Mobile Suit Gundam 00 Second Season;TV;25;8.21;86972;Action; Drama; Mecha; Military; Sci-Fi; Space;;;;;;;
11597;Nisemonogatari;TV;11;8.21;260062;Comedy; Mystery; Supernatural;;;;;;;;;;
28025;Tsukimonogatari;TV;4;8.21;111009;Comedy; Mystery; Supernatural;;;;;;;;;;
24833;Ansatsu Kyoushitsu (TV);TV;22;8.20;312654;Action; Comedy; School; Shounen;;;;;;;;;
29893;Aria The Avvenire;Special;3;8.20;9500;Fantasy; Sci-Fi; Shounen; Slice of Life;;;;;;;;;
27663;Baby Steps 2nd Season;TV;25;8.20;36251;Romance; School; Shounen; Sports;;;;;;;;;
1482;D.Gray-man;TV;103;8.20;334399;Action; Adventure; Comedy; Shounen;;;;;;;;;
3371;Ginga Eiyuu Densetsu Gaiden: Senoku no Hoshi, Senoku no Hikari;OVA;24;8.20;8621;Action; Military; Sci-Fi; Space;;;;;;;;;
25313;Gintama: Jump Festa 2014 Special;Special;1;8.20;13764;Action; Comedy; Historical; Parody; Samurai; Sci-Fi; Shounen;;;;;;
1430;Lupin III: Cagliostro no Shiro;Movie;1;8.20;32732;Adventure; Comedy; Shounen;;;;;;;;;;
33051;Mobile Suit Gundam: Iron-Blooded Orphans 2nd Season;TV;25;8.20;21210;Action; Drama; Mecha; Sci-Fi; Space;;;;;;;;
7720;Ookiku Furikabutte: Natsu no Taikai-hen;TV;13;8.20;22190;Comedy; Sports;;;;;;;;;;;
1914;Saiunkoku Monogatari 2nd Season;TV;39;8.20;23160;Adventure; Comedy; Drama; Fantasy; Historical; Romance;;;;;;;
20371;Sekaiichi Hatsukoi Movie: Yokozawa Takafumi no Baai;Movie;1;8.20;23045;Comedy; Drama; Romance; Shounen Ai;;;;;;;;;
15039;Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai. Movie;Movie;1;8.19;95241;Drama; Slice of Life; Supernatural;;;;;;;;;;
2164;Dennou Coil;TV;26;8.19;76860;Adventure; Comedy; Drama; Mystery; Sci-Fi;;;;;;;;
237;Eureka Seven;TV;50;8.19;239570;Adventure; Drama; Mecha; Romance; Sci-Fi;;;;;;;;
2449;Ghost in the Shell: Stand Alone Complex - The Laughing Man;Special;1;8.19;21435;Action; Mecha; Mystery; Police; Psychological; Sci-Fi; Seinen;;;;;;
10643;Gintama: Dai Hanseikai;Special;1;8.19;14728;Action; Comedy; Parody; Samurai;;;;;;;;;
17739;Hidamari Sketch: Sae Hiro Sotsugyou-hen;OVA;2;8.19;5959;Comedy; School; Slice of Life;;;;;;;;;;
135;Hikaru no Go;TV;75;8.19;69000;Comedy; Game; Shounen; Supernatural;;;;;;;;;
6045;Kimi ni Todoke;TV;25;8.19;309339;Romance; School; Shoujo; Slice of Life;;;;;;;;;
16001;Kokoro Connect: Michi Random;Special;4;8.19;106989;Comedy; Drama; Romance; School; Slice of Life; Supernatural;;;;;;;
6211;Tokyo Magnitude 8.0;TV;11;8.19;121349;Drama;;;;;;;;;;;;
232;Cardcaptor Sakura;TV;70;8.18;181249;Adventure; Comedy; Drama; Fantasy; Magic; Romance; School; Shoujo;;;;;
4789;ef: A Tale of Melodies.;TV;12;8.18;103657;Drama; Mystery; Romance; Supernatural;;;;;;;;;
16918;Gin no Saji;TV;11;8.18;116261;Comedy; School; Shounen; Slice of Life;;;;;;;;;
16;Hachimitsu to Clover;TV;24;8.18;130646;Comedy; Drama; Josei; Romance;;;;;;;;;
1486;Kodomo no Omocha (TV);TV;102;8.18;27893;Comedy; Drama; Romance; Shoujo;;;;;;;;;
24997;Love Live! The School Idol Movie;Movie;1;8.18;38118;Music; School; Slice of Life;;;;;;;;;;
32902;Mahoutsukai no Yome: Hoshi Matsu Hito;OVA;3;8.18;43372;Fantasy; Magic;;;;;;;;;;;
8063;Sekaiichi Hatsukoi OVA;OVA;2;8.18;35225;Comedy; Drama; Romance; Shounen Ai;;;;;;;;;
25879;Working!!!;TV;13;8.18;80763;Comedy; Romance; Slice of Life;;;;;;;;;;
889;Black Lagoon;TV;12;8.17;332562;Action; Seinen;;;;;;;;;;;
21419;Detective Conan Movie 18: The Sniper from Another Dimension;Movie;1;8.17;12151;Action; Mystery; Police; Shounen;;;;;;;;;
2952;Final Fantasy VII: Advent Children Complete;OVA;1;8.17;77111;Action; Fantasy; Super Power;;;;;;;;;;
934;Higurashi no Naku Koro ni;TV;26;8.17;359494;Horror; Mystery; Psychological; Supernatural; Thriller;;;;;;;;
12189;Hyouka;TV;22;8.17;372246;Mystery; School; Slice of Life;;;;;;;;;;
731;Interstella5555: The 5tory of The 5ecret 5tar 5ystem;Music;1;8.17;31464;Adventure; Drama; Music; Sci-Fi;;;;;;;;;
1530;Kanon (2006);TV;24;8.17;163171;Drama; Romance; Slice of Life; Supernatural;;;;;;;;;
9656;Kimi ni Todoke 2nd Season;TV;12;8.17;171866;Romance; School; Shoujo; Slice of Life;;;;;;;;;
20507;Noragami;TV;12;8.17;515378;Action; Adventure; Shounen; Supernatural;;;;;;;;;
31149;Persona 3 the Movie 4: Winter of Rebirth;Movie;1;8.17;13359;Action; Fantasy; Seinen; Supernatural;;;;;;;;;
4918;xxxHOLiC Shunmuki;OVA;2;8.17;40401;Comedy; Drama; Mystery; Psychological; Supernatural;;;;;;;;
14075;Zetsuen no Tempest;TV;24;8.17;259900;Action; Drama; Fantasy; Magic; Mystery; Psychological; Shounen;;;;;;
4772;Aria The Origination: Sono Choppiri Himitsu no Basho ni...;Special;1;8.16;11961;Comedy; Shounen; Slice of Life;;;;;;;;;;
781;Detective Conan Movie 03: The Last Wizard of the Century;Movie;1;8.16;26799;Adventure; Comedy; Mystery; Police; Shounen;;;;;;;;
1363;Detective Conan Movie 04: Captured in Her Eyes;Movie;1;8.16;25461;Adventure; Comedy; Mystery; Police; Shounen;;;;;;;;
223;Dragon Ball;TV;153;8.16;316102;Adventure; Comedy; Fantasy; Martial Arts; Shounen; Super Power;;;;;;;
2004;Hanada Shounen-shi;TV;25;8.16;6321;Comedy; Drama; Slice of Life; Supernatural;;;;;;;;;
25649;Junjou Romantica 3;TV;12;8.16;39866;Comedy; Drama; Romance; Shounen Ai;;;;;;;;;
153;Juuni Kokuki;TV;45;8.16;66646;Action; Adventure; Fantasy; Magic; Supernatural;;;;;;;;
5029;Major Movie: Yuujou no Winning Shot;Movie;1;8.16;9943;Action; Shounen; Sports;;;;;;;;;;
302;Mirai Shounen Conan;TV;26;8.16;15557;Adventure; Drama; Sci-Fi;;;;;;;;;;
8740;One Piece Film: Strong World Episode 0;OVA;1;8.16;33862;Action; Adventure; Comedy; Fantasy; Shounen; Super Power;;;;;;;
5682;Phantom: Requiem for the Phantom;TV;26;8.16;159105;Action; Drama; Seinen; Thriller;;;;;;;;;
21647;Tamako Love Story;Movie;1;8.16;72708;Comedy; Romance; Slice of Life;;;;;;;;;;
16049;Toaru Kagaku no Railgun S;TV;24;8.16;137105;Action; Sci-Fi; Super Power;;;;;;;;;;
1065;Touch;TV;101;8.16;12833;Drama; Romance; School; Shounen; Slice of Life; Sports;;;;;;;
18179;Yowamushi Pedal;TV;38;8.16;91138;Comedy; Drama; Shounen; Sports;;;;;;;;;
47;Akira;Movie;1;8.15;215897;Action; Adventure; Horror; Military; Sci-Fi; Supernatural;;;;;;;
4901;Black Lagoon: Roberta&#039;;;;;;;;;;;;;;;;;
23199;Durarara!!x2 Shou;TV;12;8.15;189407;Action; Mystery; Supernatural;;;;;;;;;;
32122;Gintama: Jump Festa 2015 Special;Special;1;8.15;7923;Action; Comedy; Historical; Parody; Samurai; Shounen;;;;;;;
30415;High☆Speed!: Free! Starting Days;Movie;1;8.15;24310;School; Slice of Life; Sports;;;;;;;;;;
851;Kyou kara Ore wa!!;OVA;10;8.15;7954;Comedy; Shounen;;;;;;;;;;;
10049;Nurarihyon no Mago: Sennen Makyou;TV;24;8.15;75612;Action; Demons; Shounen; Supernatural;;;;;;;;;
1943;Paprika;Movie;1;8.15;163308;Fantasy; Horror; Mystery; Psychological; Sci-Fi; Thriller;;;;;;;
4053;Prince of Tennis: The National Tournament Finals;OVA;7;8.15;21020;Comedy; School; Shounen; Sports;;;;;;;;;
846;School Rumble Ni Gakki;TV;26;8.15;93095;Comedy; Romance; School; Shounen;;;;;;;;;
9926;Sekaiichi Hatsukoi;TV;12;8.15;94820;Comedy; Drama; Romance; Shounen Ai;;;;;;;;;
31173;Akagami no Shirayuki-hime 2nd Season;TV;12;8.14;80862;Drama; Fantasy; Romance; Shoujo;;;;;;;;;
4059;Clannad: Mou Hitotsu no Sekai, Tomoyo-hen;Special;1;8.14;160423;Drama; Romance; School; Slice of Life;;;;;;;;;
589;Ginga Nagareboshi Gin;TV;21;8.14;10575;Action; Adventure; Drama; Shounen;;;;;;;;;
15059;Initial D Fifth Stage;TV;14;8.14;26711;Action; Cars; Drama; Seinen; Sports;;;;;;;;
7791;K-On!!;TV;26;8.14;246276;Comedy; Music; School; Slice of Life;;;;;;;;;
17265;Log Horizon;TV;25;8.14;387100;Action; Adventure; Fantasy; Game; Magic; Shounen;;;;;;;
20815;Sekaiichi Hatsukoi: Valentine-hen;Movie;1;8.14;13454;Comedy; Romance; Shounen Ai;;;;;;;;;;
535;Slayers Next;TV;26;8.14;39832;Adventure; Comedy; Demons; Fantasy; Magic;;;;;;;;
2563;Aria The OVA: Arietta;OVA;1;8.13;20629;Fantasy; Sci-Fi; Shounen; Slice of Life;;;;;;;;;
9963;Detective Conan Movie 15: Quarter of Silence;Movie;1;8.13;17165;Adventure; Comedy; Mystery; Police; Shounen;;;;;;;;
32551;Digimon Adventure tri. 3: Kokuhaku;Movie;1;8.13;20989;Action; Adventure; Comedy; Drama;;;;;;;;;
2951;Gintama: Nanigoto mo Saiyo ga Kanjin nano de Tasho Senobisuru Kurai ga Choudoyoi;Special;1;8.13;29331;Action; Comedy; Historical; Mecha; Parody; Samurai; Sci-Fi; Shounen;;;;;
2762;Igano Kabamaru;TV;24;8.13;5063;Adventure; Comedy; Romance; Shounen;;;;;;;;;
14713;Kamisama Hajimemashita;TV;13;8.13;189641;Comedy; Demons; Fantasy; Romance; Shoujo; Supernatural;;;;;;;
14807;Kara no Kyoukai: Mirai Fukuin;Movie;1;8.13;41168;Drama; Mystery; Seinen; Supernatural;;;;;;;;;
81;Mobile Suit Gundam: The 08th MS Team;OVA;12;8.13;34177;Adventure; Drama; Mecha; Military; Romance; Sci-Fi;;;;;;;
9204;Omae Umasou da na;Movie;1;8.13;6645;Action; Adventure; Fantasy; Kids;;;;;;;;;
31098;Ushio to Tora (TV) 2nd Season;TV;13;8.13;43916;Comedy; Demons; Shounen; Supernatural;;;;;;;;;
1023;Wolf&#039;;;;;;;;;;;;;;;;;
33253;Ajin 2nd Season;TV;13;8.12;51382;Action; Horror; Mystery; Seinen; Supernatural;;;;;;;;
24921;Aoki Hagane no Arpeggio: Ars Nova Cadenza;Movie;1;8.12;12353;Action; Sci-Fi; Seinen;;;;;;;;;;
1471;City Hunter 2;TV;63;8.12;8199;Action; Comedy; Mystery; Shounen;;;;;;;;;
27831;Durarara!!x2 Ten;TV;12;8.12;132506;Action; Mystery; Supernatural;;;;;;;;;;
2924;ef: A Tale of Memories.;TV;12;8.12;151106;Drama; Mystery; Romance;;;;;;;;;;
4672;Ghost in the Shell 2.0;Movie;1;8.12;51789;Action; Mecha; Police; Psychological; Sci-Fi; Seinen;;;;;;;
2448;Ghost in the Shell: Stand Alone Complex 2nd GIG - Individual Eleven;Special;1;8.12;16614;Action; Mecha; Sci-Fi;;;;;;;;;;
3907;Ginga Sengoku Gunyuuden Rai;TV;52;8.12;5308;Adventure; Romance; Sci-Fi; Shounen; Space;;;;;;;;
186;Initial D Second Stage;TV;13;8.12;45825;Action; Cars; Drama; Seinen; Sports;;;;;;;;
10080;Kami nomi zo Shiru Sekai II;TV;12;8.12;194300;Comedy; Harem; Romance; Shounen; Supernatural;;;;;;;;
30885;Noragami Aragoto OVA;OVA;2;8.12;58075;Action; Adventure; Shounen;;;;;;;;;;
21469;Stand By Me Doraemon;Movie;1;8.12;5712;Comedy; Kids; Sci-Fi; Shounen;;;;;;;;;
9941;Tiger &amp;;;;;;;;;;;;;;;;;
14813;Yahari Ore no Seishun Love Comedy wa Machigatteiru.;TV;13;8.12;353876;Comedy; Drama; Romance; School;;;;;;;;;
6421;Fullmetal Alchemist: Brotherhood Specials;Special;4;8.11;67962;Adventure; Drama; Fantasy; Magic; Military; Shounen;;;;;;;
21855;Hanamonogatari;TV;5;8.11;124886;Comedy; Mystery; Supernatural;;;;;;;;;;
11739;Kimi to Boku. 2;TV;13;8.11;44564;Comedy; Drama; Romance; School; Shounen; Slice of Life;;;;;;;
2159;Ookiku Furikabutte;TV;25;8.11;49599;Comedy; Sports;;;;;;;;;;;
28297;Ore Monogatari!!;TV;24;8.11;200833;Comedy; Romance; Shoujo;;;;;;;;;;
29831;Tamayura: Sotsugyou Shashin Part 4 - Ashita;Movie;1;8.10;3187;Comedy; Drama; Slice of Life;;;;;;;;;;
2154;Tekkon Kinkreet;Movie;1;8.11;46018;Action; Adventure; Psychological; Supernatural;;;;;;;;;
6505;There She Is!!;ONA;5;8.11;13935;Comedy; Romance;;;;;;;;;;;
861;xxxHOLiC;TV;24;8.11;150872;Comedy; Drama; Mystery; Psychological; Supernatural;;;;;;;;
1689;Byousoku 5 Centimeter;Movie;3;8.10;324035;Drama; Romance; Slice of Life;;;;;;;;;;
34103;Danganronpa 3: The End of Kibougamine Gakuen - Kibou-hen;Special;1;8.10;29969;Action; Horror; Mystery; Psychological;;;;;;;;;
3665;Ginga Eiyuu Densetsu Gaiden: Rasen Meikyuu;OVA;28;8.10;7712;Drama; Military; Sci-Fi; Space;;;;;;;;;
9996;Hyouge Mono;TV;39;8.10;10649;Historical; Samurai; Seinen;;;;;;;;;;
7711;Karigurashi no Arrietty;Movie;1;8.10;97910;Fantasy;;;;;;;;;;;;
77;Mahou Shoujo Lyrical Nanoha A&#039;;;;;;;;;;;;;;;;;
401;Rurouni Kenshin: Meiji Kenkaku Romantan - Seisou-hen;OVA;2;8.10;49454;Drama; Historical; Romance; Samurai; Shounen;;;;;;;;
32093;Tanaka-kun wa Itsumo Kedaruge;TV;12;8.10;101335;Comedy; School; Slice of Life;;;;;;;;;;
12113;Berserk: Ougon Jidai-hen II - Doldrey Kouryaku;Movie;1;8.09;66721;Action; Adventure; Demons; Drama; Fantasy; Horror; Military; Seinen; Supernatural;;;;
7338;Darker than Black: Kuro no Keiyakusha Gaiden;Special;4;8.09;136135;Action; Mystery; Sci-Fi; Super Power;;;;;;;;;
32613;Elsword: El Lady;ONA;12;8.11;3846;Action; Fantasy;;;;;;;;;;;
3014;Ginga Eiyuu Densetsu: Waga Yuku wa Hoshi no Taikai;Movie;1;8.09;15069;Action; Historical; Military; Sci-Fi; Space;;;;;;;;
645;Hikaru no Go: Journey to the North Star Cup;Special;1;8.09;13901;Game; Shounen;;;;;;;;;;;
11135;Hybrid Child;OVA;4;8.09;26036;Drama; Historical; Romance; Sci-Fi; Shounen Ai;;;;;;;;
5781;Isekai no Seikishi Monogatari;OVA;13;8.09;72021;Action; Comedy; Ecchi; Fantasy; Harem; Mecha; School;;;;;;
13767;Junjou Romantica OVA;OVA;2;8.09;23192;Comedy; Drama; Romance; Shounen Ai;;;;;;;;;
5678;Kobato.;TV;24;8.09;88986;Comedy; Drama; Fantasy;;;;;;;;;;
6774;Kuuchuu Buranko;TV;11;8.09;41521;Comedy; Drama; Psychological; Seinen;;;;;;;;;
1089;Macross: Do You Remember Love?;Movie;1;8.09;19240;Action; Mecha; Military; Music; Romance; Sci-Fi; Space;;;;;;
25161;One Piece 3D2Y: Ace no shi wo Koete! Luffy Nakama Tono Chikai;Special;1;8.09;30516;Adventure; Comedy; Fantasy; Shounen;;;;;;;;;
995;Prince of Tennis: The National Tournament;OVA;13;8.09;25170;Action; Comedy; Shounen; Sports;;;;;;;;;
2752;Prince of Tennis: The National Tournament Semifinals;OVA;6;8.09;21186;Action; Comedy; Sports;;;;;;;;;;
15;Eyeshield 21;TV;145;8.08;83648;Action; Comedy; Shounen; Sports;;;;;;;;;
122;Full Moon wo Sagashite;TV;52;8.08;59374;Comedy; Drama; Music; Romance; Shoujo; Supernatural;;;;;;;
29095;Grisaia no Rakuen;TV;10;8.08;111962;Drama; Harem; Psychological; Romance;;;;;;;;;
1594;Jigoku Shoujo Futakomori;TV;26;8.08;79816;Horror; Mystery; Psychological; Supernatural;;;;;;;;;
3092;Junjou Romantica;TV;12;8.08;117910;Comedy; Drama; Romance; Shounen Ai;;;;;;;;;
10721;Mawaru Penguindrum;TV;24;8.08;156689;Comedy; Drama; Mystery; Psychological;;;;;;;;;
16395;SKET Dance OVA;OVA;1;8.08;11342;Comedy; School; Shounen;;;;;;;;;;
3588;Soul Eater;TV;51;8.08;580184;Action; Adventure; Comedy; Fantasy; Shounen; Supernatural;;;;;;;
4106;Trigun: Badlands Rumble;Movie;1;8.08;68181;Action; Comedy; Sci-Fi;;;;;;;;;;
387;Haibane Renmei;TV;13;8.07;120731;Drama; Fantasy; Mystery; Psychological; Slice of Life;;;;;;;;
16916;Kuroko no Basket: Tip Off;Special;1;8.07;41760;Comedy; School; Shounen; Sports;;;;;;;;;
1088;Macross;TV;36;8.07;44157;Action; Mecha; Military; Music; Romance; Sci-Fi; Space;;;;;;
10620;Mirai Nikki (TV);TV;26;8.07;657190;Action; Mystery; Psychological; Shounen; Supernatural; Thriller;;;;;;;
2143;Saiyuuki Reload: Burial;OVA;3;8.07;6554;Action; Adventure; Drama; Fantasy; Shoujo;;;;;;;;
6582;Tentai Senshi Sunred 2nd Season;TV;26;8.07;4584;Comedy; Parody; Seinen; Super Power;;;;;;;;;
2158;Terra e... (TV);TV;24;8.07;36941;Action; Drama; Military; Sci-Fi; Space;;;;;;;;
22319;Tokyo Ghoul;TV;12;8.07;618056;Action; Drama; Horror; Mystery; Psychological; Seinen; Supernatural;;;;;;
11113;Usagi Drop Specials;Special;4;8.07;36351;Josei; Slice of Life;;;;;;;;;;;
6586;Yume-iro Pâtissière;TV;50;8.07;36921;Kids; School; Shoujo;;;;;;;;;;
66;Azumanga Daioh;TV;26;8.06;170901;Comedy; School; Slice of Life;;;;;;;;;;
8142;Colorful (Movie);Movie;1;8.06;63263;Drama; Slice of Life; Supernatural;;;;;;;;;;
6438;Detective Conan OVA 09: The Stranger in 10 Years...;OVA;1;8.06;9649;Adventure; Comedy; Mystery; Police; Shounen;;;;;;;;
33032;Drifters: Special Edition;OVA;1;8.06;9807;Action; Adventure; Comedy; Fantasy; Historical; Samurai; Seinen;;;;;;
227;FLCL;OVA;6;8.06;305165;Action; Comedy; Dementia; Mecha; Parody; Sci-Fi;;;;;;;
73;Full Metal Panic! The Second Raid;TV;13;8.06;155340;Action; Mecha; Military;;;;;;;;;;
4898;Kuroshitsuji;TV;24;8.06;424919;Action; Comedy; Demons; Fantasy; Historical; Shounen; Supernatural;;;;;;
19111;Love Live! School Idol Project 2nd Season;TV;13;8.06;91864;Music; School; Slice of Life;;;;;;;;;;
7222;Macross F Movie 2: Sayonara no Tsubasa;Movie;1;8.06;17826;Action; Mecha; Military; Music; Romance; Sci-Fi; Space;;;;;;
22097;Magi: Sinbad no Bouken;OVA;5;8.06;52351;Action; Adventure; Fantasy; Magic; Shounen;;;;;;;;
15689;Nekomonogatari: Kuro;TV;4;8.06;173264;Comedy; Romance; Supernatural;;;;;;;;;;
957;Saiunkoku Monogatari;TV;39;8.06;50951;Adventure; Comedy; Drama; Fantasy; Historical; Romance;;;;;;;
24;School Rumble;TV;26;8.06;178553;Comedy; Romance; School; Shounen;;;;;;;;;
33286;Strike the Blood II;OVA;8;8.05;28220;Action; Ecchi; Fantasy; School; Shounen; Supernatural; Vampire;;;;;;
849;Suzumiya Haruhi no Yuuutsu;TV;14;8.06;428569;Comedy; Mystery; Parody; School; Sci-Fi; Slice of Life;;;;;;;
2623;Flanders no Inu (Movie);Movie;1;8.05;8505;Drama; Historical;;;;;;;;;;;
268;Golden Boy;OVA;6;8.05;113040;Adventure; Comedy; Ecchi;;;;;;;;;;
29093;Grisaia no Meikyuu: Caprice no Mayu 0;Special;1;8.05;70039;Drama;;;;;;;;;;;;
